Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
AWH-16980-469,11-05-20,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,fflanagand9@woothemes.com,United States,Lib,M,0.2,4.365,26.19,Liberica,Medium,No
ZPW-31329-741,08-06-19,27132-68907-RC,R-D-1,6,Ailey Brash,abrashda@plala.or.jp,United States,Rob,D,1,8.95,53.7,Robusta,Dark,Yes
ZPW-31329-741,08-06-19,27132-68907-RC,E-M-2.5,4,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,2.5,31.625,126.5,Excelsa,Medium,Yes
ZPW-31329-741,08-06-19,27132-68907-RC,E-M-0.2,1,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,0.2,4.125,4.125,Excelsa,Medium,Yes
UBI-83843-396,09-10-19,58816-74064-TF,R-L-1,2,Nanny Izhakov,nizhakovdd@aol.com,United Kingdom,Rob,L,1,11.95,23.9,Robusta,Light,No
VID-40587-569,20-02-21,09818-59895-EH,E-D-2.5,5,Stanly Keets,skeetsde@answers.com,United States,Exc,D,2.5,27.945,139.725,Excelsa,Dark,Yes
KBB-52530-416,21-11-19,06488-46303-IZ,L-D-2.5,2,Orion Dyott,,United States,Lib,D,2.5,29.785,59.57,Liberica,Dark,Yes
ISJ-48676-420,10-10-21,93046-67561-AY,L-L-0.5,6,Keefer Cake,kcakedg@huffingtonpost.com,United States,Lib,L,0.5,9.51,57.06,Liberica,Light,No
MIF-17920-768,05-08-21,68946-40750-LK,R-L-0.2,6,Morna Hansed,mhanseddh@instagram.com,Ireland,Rob,L,0.2,3.585,21.51,Robusta,Light,Yes
CPX-19312-088,31-07-20,38387-64959-WW,L-M-0.5,6,Franny Kienlein,fkienleindi@trellian.com,Ireland,Lib,M,0.5,8.73,52.38,Liberica,Medium,Yes
RXI-67978-260,19-09-20,48418-60841-CC,E-D-1,6,Klarika Egglestone,kegglestonedj@sphinn.com,Ireland,Exc,D,1,12.15,72.9,Excelsa,Dark,No
LKE-14821-285,03-05-20,13736-92418-JS,R-M-0.2,5,Becky Semkins,bsemkinsdk@unc.edu,Ireland,Rob,M,0.2,2.985,14.925,Robusta,Medium,Yes
LRK-97117-150,08-07-19,33000-22405-LO,L-L-1,6,Sean Lorenzetti,slorenzettidl@is.gd,United States,Lib,L,1,15.85,95.1,Liberica,Light,No
IGK-51227-573,26-10-19,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,bgiannazzidm@apple.com,United States,Lib,D,0.5,7.77,15.54,Liberica,Dark,No
ZAY-43009-775,27-09-20,73431-39823-UP,L-D-0.2,6,Kendra Backshell,,United States,Lib,D,0.2,3.885,23.31,Liberica,Dark,No
EMA-63190-618,28-02-22,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,United States,Exc,M,0.2,4.125,4.125,Excelsa,Medium,Yes
FBI-35855-418,16-09-20,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,United Kingdom,Rob,M,0.5,5.97,35.82,Robusta,Medium,No
TXB-80533-417,28-10-20,54597-57004-QM,L-L-1,2,Felicia Jecock,fjecockdq@unicef.org,United States,Lib,L,1,15.85,31.7,Liberica,Light,No
MBM-00112-248,02-09-19,50238-24377-ZS,L-L-1,5,Currey MacAllister,,United States,Lib,L,1,15.85,79.25,Liberica,Light,Yes
EUO-69145-988,30-08-21,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,United States,Exc,D,0.2,3.645,10.935,Excelsa,Dark,No
GYA-80327-368,04-06-21,06899-54551-EH,A-D-1,4,Chantal Mersh,cmershdt@drupal.org,Ireland,Ara,D,1,9.95,39.8,Arabica,Dark,No
TNW-41601-420,24-11-20,66458-91190-YC,R-M-1,5,Marja Urion,murione5@alexa.com,Ireland,Rob,M,1,9.95,49.75,Robusta,Medium,Yes
ALR-62963-723,21-06-20,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,,Ireland,Rob,D,0.2,2.685,8.055,Robusta,Dark,Yes
JIG-27636-870,13-07-20,67204-04870-LG,R-L-1,4,Alf Housaman,,United States,Rob,L,1,11.95,47.8,Robusta,Light,No
CTE-31437-326,02-01-19,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Rob,M,0.2,2.985,11.94,Robusta,Medium,No
CTE-31437-326,02-01-19,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Exc,M,0.2,4.125,16.5,Excelsa,Medium,No
CTE-31437-326,02-01-19,22721-63196-UJ,L-D-1,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,D,1,12.95,51.8,Liberica,Dark,No
CTE-31437-326,02-01-19,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,L,0.2,4.755,14.265,Liberica,Light,No
SLD-63003-334,17-02-22,55515-37571-RS,L-M-0.2,6,Wain Stearley,wstearleye1@census.gov,United States,Lib,M,0.2,4.365,26.19,Liberica,Medium,No
BXN-64230-789,19-12-20,25598-77476-CB,A-L-1,2,Diane-marie Wincer,dwincere2@marriott.com,United States,Ara,L,1,12.95,25.9,Arabica,Light,Yes
XEE-37895-169,20-02-19,14888-85625-TM,A-L-2.5,3,Perry Lyfield,plyfielde3@baidu.com,United States,Ara,L,2.5,29.785,89.355,Arabica,Light,Yes
ZTX-80764-911,14-01-21,92793-68332-NR,L-D-0.5,6,Heall Perris,hperrise4@studiopress.com,Ireland,Lib,D,0.5,7.77,46.62,Liberica,Dark,No
WVT-88135-549,16-11-19,66458-91190-YC,A-D-1,3,Marja Urion,murione5@alexa.com,Ireland,Ara,D,1,9.95,29.85,Arabica,Dark,Yes
IPA-94170-889,04-12-19,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,Ireland,Rob,L,0.2,3.585,10.755,Robusta,Light,Yes
YQL-63755-365,31-07-20,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,United States,Ara,M,0.2,3.375,13.5,Arabica,Medium,Yes
RKW-81145-984,11-03-19,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,United States,Lib,L,1,15.85,47.55,Liberica,Light,No
MBT-23379-866,10-05-22,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,United States,Lib,L,1,15.85,79.25,Liberica,Light,No
GEJ-39834-935,25-12-21,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,Lib,M,0.2,4.365,26.19,Liberica,Medium,Yes
KRW-91640-596,22-04-22,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,Rob,L,0.5,7.17,21.51,Robusta,Light,No
AOT-70449-651,11-06-22,53414-73391-CR,R-D-2.5,5,Cindra Burling,,United States,Rob,D,2.5,20.585,102.925,Robusta,Dark,Yes
DGC-21813-731,27-04-22,43606-83072-OA,L-D-0.2,2,Channa Belamy,,United States,Lib,D,0.2,3.885,7.77,Liberica,Dark,No
JBE-92943-643,29-12-20,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,United States,Exc,D,2.5,27.945,139.725,Excelsa,Dark,No
ZIL-34948-499,14-07-20,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,Ireland,Ara,D,0.5,5.97,11.94,Arabica,Dark,Yes
JSU-23781-256,07-09-21,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Lib,D,0.2,3.885,3.885,Liberica,Dark,No
JSU-23781-256,07-09-21,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Rob,M,1,9.95,39.8,Robusta,Medium,No
VPX-44956-367,09-06-19,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,United States,Rob,M,0.5,5.97,29.85,Robusta,Medium,No
VTB-46451-959,25-10-20,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,Lib,D,2.5,29.785,29.785,Liberica,Dark,No
DNZ-11665-950,28-02-21,10637-45522-ID,L-L-2.5,2,Erny Stenyng,,United States,Lib,L,2.5,36.455,72.91,Liberica,Light,No
ITR-54735-364,26-07-20,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,,United States,Rob,D,0.2,2.685,13.425,Robusta,Dark,Yes
YDS-02797-307,05-06-22,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,United States,Exc,M,2.5,31.625,126.5,Excelsa,Medium,Yes
BPG-68988-842,21-02-19,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,Exc,M,0.5,8.25,41.25,Excelsa,Medium,No
XZG-51938-658,05-04-20,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,United States,Exc,L,0.5,8.91,53.46,Excelsa,Light,No
KAR-24978-271,10-01-19,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,United States,Rob,M,1,9.95,59.7,Robusta,Medium,No
FQK-28730-361,12-04-22,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,United States,Rob,M,1,9.95,59.7,Robusta,Medium,No
BGB-67996-089,30-01-22,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,United States,Rob,D,1,8.95,44.75,Robusta,Dark,No
XMC-20620-809,14-05-21,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,United States,Exc,M,0.5,8.25,16.5,Excelsa,Medium,Yes
ZSO-58292-191,12-06-22,66794-66795-VW,R-D-0.5,4,Rea Offell,,United States,Rob,D,0.5,5.37,21.48,Robusta,Dark,No
LWJ-06793-303,02-01-22,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,Ireland,Rob,M,2.5,22.885,45.77,Robusta,Medium,Yes
FLM-82229-989,24-01-22,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,,Ireland,Lib,L,0.2,4.755,9.51,Liberica,Light,No
CPV-90280-133,20-03-19,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,Ireland,Rob,D,0.2,2.685,8.055,Robusta,Dark,Yes
OGW-60685-912,21-11-20,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,United States,Exc,D,2.5,27.945,111.78,Excelsa,Dark,Yes
DEC-11160-362,13-10-21,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,United States,Rob,D,0.2,2.685,10.74,Robusta,Dark,Yes
WCT-07869-499,19-10-21,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,United States,Rob,D,0.5,5.37,26.85,Robusta,Dark,No
FHD-89872-325,29-04-19,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,United States,Lib,L,1,15.85,63.4,Liberica,Light,Yes
AZF-45991-584,12-10-19,73759-17258-KA,A-D-2.5,1,Lora Dukes,,Ireland,Ara,D,2.5,22.885,22.885,Arabica,Dark,Yes
MDG-14481-513,19-05-21,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,United States,Ara,M,2.5,25.875,103.5,Arabica,Medium,No
OFN-49424-848,03-07-21,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,United States,Rob,L,2.5,27.485,54.97,Robusta,Light,No
NFA-03411-746,08-02-20,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,United States,Ara,L,0.5,7.77,15.54,Arabica,Light,No
CYM-74988-450,16-10-20,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,United Kingdom,Lib,D,0.2,3.885,15.54,Liberica,Dark,No
WTV-24996-658,23-10-20,57837-15577-YK,E-D-2.5,3,Dom Milella,,Ireland,Exc,D,2.5,27.945,83.835,Excelsa,Dark,No
DSL-69915-544,10-03-21,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,United States,Rob,L,0.2,3.585,10.755,Robusta,Light,Yes
NBT-35757-542,07-07-21,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,United States,Exc,L,0.2,4.455,13.365,Excelsa,Light,Yes
OYU-25085-528,05-02-21,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,United States,Exc,L,0.2,4.455,17.82,Excelsa,Light,Yes
XCG-07109-195,11-12-20,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,United States,Lib,D,0.2,3.885,23.31,Liberica,Dark,Yes
YZA-25234-630,13-05-22,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,Exc,D,0.2,3.645,7.29,Excelsa,Dark,No
OKU-29966-417,23-10-19,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,United Kingdom,Exc,L,0.2,4.455,17.82,Excelsa,Light,Yes
MEX-29350-659,11-09-20,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,United States,Exc,M,1,13.75,68.75,Excelsa,Medium,No
NOY-99738-977,29-09-19,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,,United Kingdom,Rob,L,2.5,27.485,54.97,Robusta,Light,Yes
TCR-01064-030,03-03-21,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,Exc,M,1,13.75,82.5,Excelsa,Medium,No
YUL-42750-776,23-11-21,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,Lib,M,0.2,4.365,8.73,Liberica,Medium,Yes
XQJ-86887-506,06-11-21,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,Ireland,Exc,L,1,14.85,59.4,Excelsa,Light,Yes
CUN-90044-279,29-01-21,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,,United States,Lib,D,0.2,3.885,15.54,Liberica,Dark,Yes
ICC-73030-502,16-04-22,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,Ara,L,1,12.95,38.85,Arabica,Light,Yes
ADP-04506-084,24-07-21,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,,United States,Exc,M,2.5,31.625,189.75,Excelsa,Medium,Yes
PNU-22150-408,11-08-19,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,,Ireland,Ara,D,0.2,2.985,17.91,Arabica,Dark,Yes
VSQ-07182-513,23-07-19,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,United Kingdom,Lib,L,0.2,4.755,28.53,Liberica,Light,No
SPF-31673-217,09-06-20,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Exc,M,1,13.75,82.5,Excelsa,Medium,No
NEX-63825-598,22-02-20,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,United States,Rob,L,0.5,7.17,14.34,Robusta,Light,No
XPG-66112-335,19-07-20,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,United States,Rob,D,2.5,20.585,82.34,Robusta,Dark,No
NSQ-72210-345,20-09-21,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,United States,Ara,M,0.2,3.375,20.25,Arabica,Medium,Yes
XRR-28376-277,02-05-21,64481-42546-II,R-L-2.5,6,Elvina Angel,,Ireland,Rob,L,2.5,27.485,164.91,Robusta,Light,No
WHQ-25197-475,26-11-21,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,United States,Lib,L,0.2,4.755,19.02,Liberica,Light,Yes
HMB-30634-745,18-02-20,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Ara,D,2.5,22.885,137.31,Arabica,Dark,No
XTL-68000-371,07-04-20,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,United States,Ara,M,0.5,6.75,27,Arabica,Medium,No
YES-51109-625,31-01-22,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,Exc,L,0.5,8.91,35.64,Excelsa,Light,No
EAY-89850-211,19-02-19,43155-71724-XP,A-D-0.2,2,Herbie Peppard,,United States,Ara,D,0.2,2.985,5.97,Arabica,Dark,Yes
IOQ-84840-827,12-11-19,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,United States,Ara,M,1,11.25,67.5,Arabica,Medium,No
FBD-56220-430,16-05-22,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,United States,Rob,L,0.2,3.585,21.51,Robusta,Light,Yes
COV-52659-202,12-02-21,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,Lib,M,2.5,33.465,66.93,Liberica,Medium,No
YUO-76652-814,04-04-21,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,United States,Ara,D,0.2,2.985,17.91,Arabica,Dark,No
PBT-36926-102,02-08-21,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Lib,M,1,14.55,58.2,Liberica,Medium,No
BLV-60087-454,08-06-22,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Exc,L,0.2,4.455,13.365,Excelsa,Light,No
BLV-60087-454,08-06-22,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Ara,M,0.5,6.75,33.75,Arabica,Medium,No
QYC-63914-195,14-05-20,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,United States,Exc,L,1,14.85,44.55,Excelsa,Light,Yes
OIB-77163-890,25-12-20,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,United Kingdom,Exc,L,0.5,8.91,44.55,Excelsa,Light,Yes
SGS-87525-238,05-07-21,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,United States,Exc,D,1,12.15,60.75,Excelsa,Dark,No
GQR-12490-152,14-03-19,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,United States,Rob,L,0.2,3.585,3.585,Robusta,Light,Yes
UOJ-28238-299,07-03-21,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,United States,Rob,L,0.2,3.585,21.51,Robusta,Light,No
ETD-58130-674,05-11-21,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,M,0.5,8.25,16.5,Excelsa,Medium,Yes
UPF-60123-025,06-02-20,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,,United States,Rob,L,2.5,27.485,82.455,Robusta,Light,No
NQS-01613-687,12-03-21,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,United States,Lib,D,0.5,7.77,7.77,Liberica,Dark,Yes
MGH-36050-573,03-08-20,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,United States,Rob,M,0.5,5.97,11.94,Robusta,Medium,Yes
UVF-59322-459,25-07-19,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,United States,Exc,L,2.5,34.155,204.93,Excelsa,Light,No
VET-41158-896,29-04-20,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,United States,Exc,M,2.5,31.625,63.25,Excelsa,Medium,Yes
XYL-52196-459,02-05-19,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,United States,Rob,D,0.2,2.685,8.055,Robusta,Dark,Yes
BPZ-51283-916,29-08-21,87688-42420-TO,A-M-2.5,2,Kylie Mowat,,United States,Ara,M,2.5,25.875,51.75,Arabica,Medium,No
VQW-91903-926,13-03-20,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,D,2.5,27.945,27.945,Excelsa,Dark,Yes
OLF-77983-457,16-02-19,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,United States,Ara,L,2.5,29.785,59.57,Arabica,Light,No
MVI-04946-827,27-11-21,62483-50867-OM,E-L-1,1,Darby Dummer,,United Kingdom,Exc,L,1,14.85,14.85,Excelsa,Light,No
UOG-94188-104,23-11-21,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,United States,Ara,M,0.5,6.75,33.75,Arabica,Medium,No
DSN-15872-519,02-12-21,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,United States,Lib,L,2.5,36.455,145.82,Liberica,Light,Yes
OUQ-73954-002,06-01-19,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,United States,Rob,M,0.2,2.985,11.94,Robusta,Medium,Yes
LGL-16843-667,05-05-21,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,United States,Ara,D,0.2,2.985,11.94,Arabica,Dark,Yes
TCC-89722-031,23-10-21,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,plauritzengo@photobucket.com,United States,Lib,D,0.5,7.77,7.77,Liberica,Dark,No
TRA-79507-007,16-12-19,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,aburgwingp@redcross.org,United States,Rob,L,2.5,27.485,109.94,Robusta,Light,Yes
MZJ-77284-941,18-05-19,99978-56910-BN,E-L-0.2,5,Emalee Rolin,erolingq@google.fr,United States,Exc,L,0.2,4.455,22.275,Excelsa,Light,Yes
AXN-57779-891,14-07-19,09668-23340-IC,R-M-0.2,3,Donavon Fowle,dfowlegr@epa.gov,United States,Rob,M,0.2,2.985,8.955,Robusta,Medium,No
PJB-15659-994,13-11-20,39457-62611-YK,L-D-2.5,4,Jorge Bettison,,Ireland,Lib,D,2.5,29.785,119.14,Liberica,Dark,No
LTS-03470-353,16-07-20,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,United States,Ara,L,2.5,29.785,148.925,Arabica,Light,Yes
UMM-28497-689,03-11-20,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Lib,L,2.5,36.455,109.365,Liberica,Light,Yes
MJZ-93232-402,20-03-22,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,lellinghamgv@sciencedaily.com,United States,Exc,D,0.2,3.645,3.645,Excelsa,Dark,Yes
UHW-74617-126,16-02-22,90816-65619-LM,E-D-2.5,2,Billy Neiland,,United States,Exc,D,2.5,27.945,55.89,Excelsa,Dark,No
RIK-61730-794,12-11-20,69761-61146-KD,L-M-0.2,6,Ancell Fendt,afendtgx@forbes.com,United States,Lib,M,0.2,4.365,26.19,Liberica,Medium,Yes
IDJ-55379-750,05-10-19,24040-20817-QB,R-M-1,4,Angelia Cleyburn,acleyburngy@lycos.com,United States,Rob,M,1,9.95,39.8,Robusta,Medium,No
OHX-11953-965,01-10-19,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,United States,Exc,L,2.5,34.155,68.31,Excelsa,Light,No
TVV-42245-088,06-03-20,14398-43114-RV,A-M-0.2,4,Betti Lacasa,,Ireland,Ara,M,0.2,3.375,13.5,Arabica,Medium,No
DYP-74337-787,23-10-19,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,,United States,Rob,M,0.5,5.97,5.97,Robusta,Medium,No
OKA-93124-100,23-04-20,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Rob,M,0.5,5.97,29.85,Robusta,Medium,Yes
IXW-20780-268,24-06-20,20236-64364-QL,L-L-2.5,2,Shay Couronne,scouronneh3@mozilla.org,United States,Lib,L,2.5,36.455,72.91,Liberica,Light,Yes
NGG-24006-937,16-03-21,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,lflippellih4@github.io,United Kingdom,Exc,M,2.5,31.625,126.5,Excelsa,Medium,No
JZC-31180-557,07-04-20,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,United States,Lib,M,2.5,33.465,33.465,Liberica,Medium,No
ZMU-63715-204,30-09-21,29060-75856-UI,E-D-1,6,Innis Renhard,irenhardh6@i2i.jp,United States,Exc,D,1,12.15,72.9,Excelsa,Dark,Yes
GND-08192-056,01-05-22,17088-16989-PL,L-D-0.5,2,Winne Roche,wrocheh7@xinhuanet.com,United States,Lib,D,0.5,7.77,15.54,Liberica,Dark,Yes
RYY-38961-093,21-01-21,14756-18321-CL,A-M-0.2,6,Linn Alaway,lalawayhh@weather.com,United States,Ara,M,0.2,3.375,20.25,Arabica,Medium,No
CVA-64996-969,24-06-20,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,United States,Ara,L,1,12.95,77.7,Arabica,Light,No
XTH-67276-442,03-03-19,73799-04749-BM,L-M-2.5,4,Bertine Byrd,bbyrdha@4shared.com,United States,Lib,M,2.5,33.465,133.86,Liberica,Medium,No
PVU-02950-470,28-01-21,01927-46702-YT,E-D-1,1,Nelie Garnson,,United Kingdom,Exc,D,1,12.15,12.15,Excelsa,Dark,No
XSN-26809-910,28-06-20,80467-17137-TO,E-M-2.5,2,Dianne Chardin,dchardinhc@nhs.uk,Ireland,Exc,M,2.5,31.625,63.25,Excelsa,Medium,Yes
UDN-88321-005,05-07-20,14640-87215-BK,R-L-0.5,5,Hailee Radbone,hradbonehd@newsvine.com,United States,Rob,L,0.5,7.17,35.85,Robusta,Light,No
EXP-21628-670,02-03-19,94447-35885-HK,A-M-2.5,3,Wallis Bernth,wbernthhe@miitbeian.gov.cn,United States,Ara,M,2.5,25.875,77.625,Arabica,Medium,No
VGM-24161-361,01-05-22,71034-49694-CS,E-M-2.5,2,Byron Acarson,bacarsonhf@cnn.com,United States,Exc,M,2.5,31.625,63.25,Excelsa,Medium,Yes
PKN-19556-918,29-04-22,00445-42781-KX,E-L-0.2,6,Faunie Brigham,fbrighamhg@blog.com,Ireland,Exc,L,0.2,4.455,26.73,Excelsa,Light,Yes
PKN-19556-918,29-04-22,00445-42781-KX,L-D-0.5,4,Faunie Brigham,fbrighamhg@blog.com,Ireland,Lib,D,0.5,7.77,31.08,Liberica,Dark,Yes
PKN-19556-918,29-04-22,00445-42781-KX,A-D-0.2,1,Faunie Brigham,fbrighamhg@blog.com,Ireland,Ara,D,0.2,2.985,2.985,Arabica,Dark,Yes
PKN-19556-918,29-04-22,00445-42781-KX,R-D-2.5,5,Faunie Brigham,fbrighamhg@blog.com,Ireland,Rob,D,2.5,20.585,102.925,Robusta,Dark,Yes
DXQ-44537-297,06-08-20,96116-24737-LV,E-L-0.5,4,Marjorie Yoxen,myoxenhk@google.com,United States,Exc,L,0.5,8.91,35.64,Excelsa,Light,No
BPC-54727-307,21-12-19,18684-73088-YL,R-L-1,4,Gaspar McGavin,gmcgavinhl@histats.com,United States,Rob,L,1,11.95,47.8,Robusta,Light,No
KSH-47717-456,19-04-20,74671-55639-TU,L-M-1,3,Lindy Uttermare,luttermarehm@engadget.com,United States,Lib,M,1,14.55,43.65,Liberica,Medium,No
